Frame Yaw Pitch Roll
3132 -10.995941 -0.6925659 -2.3252792
3133 -10.262192 -0.4521103 -2.2925568
3134 -10.015198 0.00016784668 -2.2051697
3135 -9.103363 0.7282715 -1.9893494
3136 -10.123749 0.3267517 -2.2634354
3137 -9.5271 0.5587692 -2.242691
3138 -9.648132 -0.025466919 -2.1608963
3139 -9.3710785 0.95640564 -2.823944
3140 -9.468018 0.77975464 -2.4868774
3141 -8.793304 1.0781555 -2.1293335
3142 -8.880753 0.38974 -2.418396
3143 -10.0881195 0.7100601 -2.061798
3144 -9.8508 1.1124573 -2.4296036
3145 -8.575958 1.5907516 -1.8661804
3146 -8.595947 1.3730316 -1.7297821
3147 -7.3812866 2.5987854 -1.4224548
3148 -7.73143 3.2162933 -1.4497528
3149 -7.94368 3.4072418 -1.2810974
3150 -8.13266 2.6675491 -0.8684845
3151 -7.6445312 3.4997177 -0.9278259
3152 -8.430786 3.2299576 -1.0893097
3153 -8.079224 3.493904 -0.7099457
3154 -7.378952 3.109146 -0.75157166
3155 -6.848892 3.1501312 -0.2741089
3156 -6.7564087 3.1082 -0.027770996
3157 -6.907318 2.2535248 -0.22341919
3158 -6.7888794 2.0893402 -0.1274414
3159 -6.1299133 1.5722504 0.37644196
3160 -5.6623383 0.76509094 0.4730301
3161 -4.153473 -0.07926941 0.75569916
3162 -3.810028 -0.7498779 1.2397461
3163 -2.695465 -1.2941589 1.4423447
3164 -1.9701538 -2.056015 1.21772
3165 -1.0067444 -2.9819489 0.5966644
3166 -0.7855377 -1.9935837 0.28375244
3167 -1.133194 -1.8454514 1.084259
3168 -1.9962769 -0.7621155 0.5535507
3169 -2.5938416 -0.6643982 -0.04121399
3170 -3.4363098 -1.4049454 -0.02796936
3171 -3.4951782 -0.9472656 0.100997925
3172 -4.3262024 -0.68489075 -0.22380066
3173 -4.6305847 -0.27392578 -0.39872742
3174 -4.908081 -1.3082199 -0.72063446
3175 -5.0919647 -0.8065567 -0.28735352
3176 -5.3546753 -1.256607 -0.059814453
3177 -5.8628845 -1.1226196 0.2162323
3178 -5.582306 -1.1234665 0.099494934
3179 -5.79834 -0.87371826 -0.07409668
3180 -4.866104 -0.40963745 0.37621307
3181 -5.3419647 -0.5316467 -0.19927979
3182 -5.397461 -0.5153961 -0.114990234
3183 -5.8315735 -0.6375122 -0.36367798
3184 -6.100769 -0.8547592 0.015129089
3185 -6.256485 -0.3272705 -0.621933
3186 -5.7126465 0.08214569 -0.60809326
3187 -4.956787 0.20855713 -0.24713135
3188 -5.4377594 0.30860138 -0.09931183
3189 -5.526825 0.41127014 -0.017227173
3190 -5.218445 0.3665924 -0.12837219
3191 -5.177307 0.62441254 -0.08388519
3192 -5.365494 0.6196594 0.06463623
3193 -5.7598114 0.51226807 -0.3976364
3194 -5.490326 0.64767456 -0.13612366
3195 -5.2099457 0.84038544 -0.27256775
3196 -4.1699524 1.2193604 -0.18185425
3197 -4.2571716 1.4205627 -0.21333313
3198 -3.8474274 1.5825806 -0.25668335
3199 -3.783722 1.2830963 -0.4719391
3200 -4.046646 1.6633606 -0.19223022
3201 -4.8229218 0.3327713 -0.075683594
3202 -4.238556 0.17598724 -0.39997864
3203 -3.692459 0.38161469 -0.5450592
3204 -3.9829254 -0.011993408 -0.2539673
3205 -3.838379 -0.1034317 -0.07485962
3206 -3.6644745 -0.11747742 -0.24188232
3207 -3.8984222 -0.20762634 -0.3932495
3208 -3.6415558 0.16230011 -0.015335083
3209 -4.2630005 0.21928406 -0.6789093
3210 -3.8356018 -0.19760132 -0.77796936
3211 -3.3492432 -0.88993835 -0.77643585
3212 -3.1916504 0.12997437 -0.4781952
3213 -3.2859192 -0.04019165 -0.39282227
3214 -3.6509552 0.52775574 -0.23262024
3215 -3.805832 0.07963562 0.07850647
3216 -4.7265015 0.67687225 0.0647583
3217 -5.428467 0.83555603 0.55158997
3218 -5.5761414 0.8600769 0.5558853
3219 -5.979721 1.21241 0.6041107
3220 -5.710312 0.9512634 0.9020004
3221 -6.1246796 1.1545486 0.6430969
3222 -5.5743103 0.9087982 0.3354187
3223 -5.2177734 1.8254242 0.8582001
3224 -5.9958496 1.2400818 0.6750183
3225 -6.3128967 1.1990051 0.6273804
3226 -6.191284 1.2263184 0.45375824
3227 -5.8005524 2.095581 0.47074127
3228 -5.084717 1.5799713 0.57455444
3229 -4.777588 1.4457779 0.365036
3230 -5.506836 1.660881 0.01399231
3231 -4.8472443 2.1460114 -0.68551636
3232 -5.0017853 2.4829254 -0.10392761
3233 -4.8906097 2.4938278 0.03744507
3234 -5.732071 2.7490845 -0.20826721
3235 -5.491089 2.900528 0.37589264
3236 -4.9636536 2.9749832 0.36665344
3237 -4.9812317 3.5676956 0.5787735
3238 -3.6080017 3.8499985 -0.10713959
3239 -3.152832 3.9247284 0.2428894
3240 -3.6843262 3.425537 -0.30532837
3241 -3.7404175 3.651146 0.29418182
3242 -3.6358032 4.0478973 -0.22293091
3243 -3.8570862 4.3972626 0.019607544
3244 -3.8973541 5.590393 -0.25655365
3245 -3.4165344 5.551941 -0.12460327
3246 -3.7666016 6.32518 0.16062927
3247 -3.688324 6.0423126 0.26487732
3248 -3.4109802 6.6648254 0.292984
3249 -3.5341492 6.5512238 0.26435852
3250 -3.642395 7.0504074 -0.022232056
3251 -2.7229156 7.546097 0.49463654
3252 -3.2813416 7.092865 0.5863037
3253 -3.4787598 7.35437 0.043922424
3254 -3.6409912 8.044762 0.6990967
3255 -4.355774 8.05365 0.5449219
3256 -4.2070007 7.50679 0.72151184
3257 -3.9627838 6.514969 0.7651291
3258 -3.7935333 6.3508453 0.63687134
3259 -3.6011963 7.885895 0.7968521
3260 -3.4211426 7.262314 0.8340683
3261 -3.3028717 7.5369415 0.22024536
3262 -2.9068756 8.017883 0.27149963
3263 -3.5293732 7.9326324 -0.13737488
3264 -2.9519653 8.184586 0.46474457
3265 -3.5207977 8.140823 0.19354248
3266 -3.6480865 7.966667 0.1937027
3267 -3.284958 7.508667 0.30322266
3268 -3.9329224 7.524399 0.078552246
3269 -2.9494324 6.977707 0.5476074
3270 -3.077591 7.4359818 -0.48944092
3271 -3.2314453 7.541771 -0.6841965
3272 -3.6939392 7.344162 -0.18876648
3273 -3.5075989 7.497223 -0.48667908
3274 -4.1367493 7.4313354 -0.41914368
3275 -3.1179962 6.8787003 -0.46723938
3276 -4.1643066 7.190979 -0.45838928
3277 -2.6147156 6.5850906 -0.08721924
3278 -3.3846436 7.368759 -0.45347595
3279 -3.7227783 7.536255 -0.43772888
3280 -3.7496033 7.4006424 -0.51221466
3281 -3.5526733 7.113037 -0.60774994
3282 -3.5344696 7.223633 -0.45343018
3283 -3.46698 6.4921646 -0.31624603
3284 -3.1894684 7.0948334 -0.5760269
3285 -3.88266 7.019806 -0.7411957
3286 -3.2010193 6.9649963 -0.46055603
3287 -3.4174805 6.7010803 -0.50764465
3288 -3.2778625 7.5492706 -0.28826904
3289 -2.7644653 7.4448853 -0.43008423
3290 -3.0590973 7.755821 0.2768097
3291 -3.6012726 7.742447 0.35359192
3292 -3.0603943 8.157272 0.07321167
3293 -3.3880768 8.011581 0.14133453
3294 -3.4932556 8.004059 -0.3678894
3295 -3.1147003 8.007141 -0.39154053
3296 -2.5748901 7.7487183 -0.37236786
3297 -2.6041565 8.288315 -0.04170227
3298 -3.0770416 8.219803 -0.26597595
3299 -3.5234375 8.309067 -0.60635376
3300 -2.2179108 8.619751 0.28530884
3301 -2.5133667 9.32901 0.14071655
3302 -2.5667725 9.347015 0.107162476
3303 -2.919403 9.088699 0.0135650635
3304 -2.46109 8.1081085 -0.0728302
3305 -2.7905579 7.697891 0.07801819
3306 -3.1549988 5.912216 -0.26474
3307 -3.4535217 5.0193634 -0.5962982
3308 -4.2785645 4.919197 -0.18833923
3309 -3.3254852 4.724884 -0.46245575
3310 -3.6724548 4.587097 0.018356323
3311 -3.5167847 4.8722534 0.18308258
3312 -3.903946 4.6072235 0.26891327
3313 -3.2417908 4.8600464 0.46865845
3314 -2.4524078 4.063492 0.23231506
3315 -2.1860352 4.1165543 0.48631287
3316 -2.6343842 4.204483 0.2617035
3317 -2.2990265 3.8048859 0.55545044
3318 -3.0614014 3.8892822 0.57014465
3319 -2.8851624 3.6263275 0.34339905
3320 -2.942871 3.754097 0.3623352
3321 -2.5550537 3.4611359 0.056739807
3322 -2.462738 4.0996704 0.7250061
3323 -3.0770264 4.2866516 0.54782104
3324 -2.9867554 2.9268188 -0.1520462
3325 -2.852188 3.6861725 -0.096206665
3326 -3.1596985 3.695282 0.23916626
3327 -3.230194 4.2509766 0.117752075
3328 -3.080429 3.980011 0.58958435
3329 -3.5653687 4.161499 0.3187561
3330 -2.5561981 4.3825836 -0.048858643
3331 -2.681549 3.9894562 0.38262177
3332 -2.846634 3.9414978 0.8074646
3333 -3.252243 4.979843 0.8004761
3334 -2.969818 4.8268204 0.60569
3335 -3.3285217 4.3065796 0.695282
3336 -3.57164 4.624344 0.572731
3337 -2.6591797 4.868515 0.49349976
3338 -3.3659058 4.7728424 0.34664917
3339 -3.0895386 4.780266 0.3944702
3340 -2.8078613 4.7844696 0.19400024
3341 -3.3875122 5.0738983 0.16957092
3342 -3.5708618 4.9526978 0.34994507
3343 -3.5214233 4.9428253 0.26420593
3344 -3.0990448 4.9850006 0.039711
3345 -3.0195312 5.045807 0.35606384
3346 -3.5025024 4.8552017 0.46826935
3347 -3.1334534 4.4714813 0.41592407
3348 -3.183075 4.6210556 0.6312256
3349 -3.348938 4.69471 0.6721649
3350 -3.485733 4.7068863 0.23387146
3351 -3.2228088 4.7090836 0.2254715
3352 -3.1716614 3.937561 0.3998108
3353 -2.4271088 4.5854187 0.34096527
3354 -3.0612946 4.584854 0.11529541
3355 -2.585968 4.6275635 0.37754822
3356 -2.3889465 5.11705 0.42723083
3357 -2.646576 4.7752533 0.8230591
3358 -2.501999 5.2214584 0.34536743
3359 -2.7526093 4.758316 0.38771057
3360 -2.8395844 5.225769 -0.1560669
3361 -2.6900024 4.4267273 -0.31958008
3362 -2.7957764 4.7895126 -0.1244812
3363 -2.3813171 4.3920364 -0.3159256
3364 -2.3328247 4.5148926 -0.19937134
3365 -2.2763062 4.3480988 -0.04434204
3366 -2.1343994 4.230255 0.23493958
3367 -1.6893158 4.652054 0.5357208
3368 -1.8722076 4.999954 -0.14238739
3369 -1.6961365 4.902069 0.15106201
3370 -1.8269348 4.795189 0.45928955
3371 -2.3894348 4.547409 0.3665161
3372 -2.471634 4.5470734 0.308609
3373 -2.0348816 5.256592 0.30967712
3374 -2.5355988 5.027832 0.37602234
3375 -2.5429077 4.8245773 0.45085144
3376 -2.7595062 4.912384 0.6824341
3377 -3.2225342 5.0711975 0.41459656
3378 -3.3864288 4.839905 0.0036392212
3379 -2.6581726 5.178528 0.040763855
3380 -2.6285095 4.794365 -0.03942871
3381 -3.2226257 5.038727 -0.39246368
3382 -3.4353638 5.272316 -0.7535095
3383 -3.3494873 5.191864 -0.19269562
3384 -2.702942 5.0421295 0.23417664
3385 -3.1223755 5.7960052 0.22794342
3386 -2.9579773 5.7082214 0.27290344
3387 -3.322403 5.126816 -0.098716736
3388 -2.8677826 4.955864 -0.03517151
3389 -3.0860596 5.0797806 -0.2511139
3390 -3.9028015 5.0992813 -0.068496704
3391 -3.9995728 4.785202 -0.70628357
3392 -4.124054 5.009323 -0.8149719
3393 -3.9601898 5.1600647 -0.23120117
3394 -2.9790802 5.2232513 -0.111968994
3395 -3.4367676 5.0766144 0.15291595
3396 -3.5700684 5.110443 0.3334961
3397 -3.2337036 5.104019 0.27482605
3398 -3.2981567 4.836441 0.22846985
3399 -3.3157043 4.895706 -0.12277222
3400 -4.1797028 4.7381897 -0.30882263
3401 -3.7564545 4.844269 -0.2698822
3402 -3.7045898 4.8278656 -0.40585327
3403 -3.400055 4.777382 -0.059036255
3404 -3.5884857 4.8498077 0.029464722
3405 -3.336029 4.754135 -0.058807373
3406 -3.7133484 4.5217667 -0.19195557
3407 -3.336914 4.5483627 0.012954712
3408 -3.1161041 4.336838 0.087638855
3409 -3.0110626 3.9327621 -0.089019775
3410 -2.010727 4.8562775 0.05706787
3411 -2.2218628 5.5753098 0.4503708
3412 -1.8266144 5.531769 0.05718994
3413 -1.545105 5.936081 0.552063
3414 -1.5172119 5.794853 0.26437378
3415 -1.6748352 5.4267426 0.24008179
3416 -1.9855652 5.8871765 0.11061859
3417 -2.305725 5.9495697 0.19277954
3418 -2.217636 6.243103 0.096473694
3419 -1.717926 6.752182 -0.40167236
3420 -2.3605042 6.5557404 -0.4502716
3421 -2.499054 6.98394 -0.7207794
3422 -1.7520752 6.2779083 -0.59375
3423 -2.5568542 6.474533 -0.40830994
3424 -2.5690308 6.6868973 -0.48350525
3425 -2.3000336 6.7189636 -0.7886963
3426 -2.6001892 6.7315063 -0.4610443
3427 -2.7618713 7.10511 -0.70957947
3428 -1.8986206 6.9627457 -0.4832611
3429 -2.1010284 6.610588 -0.83721924
3430 -2.4272003 6.559784 -1.0589752
3431 -2.3766785 6.729019 -0.89458466
3432 -2.591217 6.8812103 -1.1167603
3433 -2.7359924 6.614334 -1.3130188
3434 -2.5093079 6.602066 -1.081192
3435 -2.6376648 6.9660797 -1.002121
3436 -1.7523956 6.5973816 -0.50470734
3437 -2.5317078 6.5620117 -1.5126648
3438 -1.5200806 6.747467 -0.4751587
3439 -1.8102875 6.324028 -1.4485168
3440 -1.8654327 6.9187546 -1.0731125
3441 -1.641922 7.0033417 -1.3324432
3442 -1.2090759 6.706787 -0.78315735
3443 0.18041992 7.1090927 -0.75089264
3444 0.71907043 7.203392 -0.585022
3445 1.1446533 7.4343414 -0.7577057
3446 1.5983582 7.2933426 -0.59013367
3447 2.8045807 7.2388 -1.0315399
3448 2.8159027 7.496361 -0.692894
3449 3.240158 7.6950684 -0.6911087
3450 4.469284 8.662811 -0.42895508
3451 4.0351257 8.143822 -0.65148926
3452 4.0036163 7.61483 -0.7174988
3453 3.943634 7.242584 -0.6619034
3454 4.0909424 7.546234 -0.6799164
3455 3.961731 7.209244 -1.0703278
3456 3.7763367 6.8180084 -1.4535599
3457 3.1509705 6.7105103 -1.0858765
3458 3.0835724 7.1907578 -1.1772156
3459 2.8855896 7.2706757 -0.5714569
3460 2.9077759 7.1371155 -0.562088
3461 2.9052124 6.6952286 -0.628212
3462 2.571289 6.1891937 -0.37657928
3463 2.3680267 6.1049423 -0.20506287
3464 2.628891 6.899666 -0.29510498
3465 2.6136475 6.900032 -0.66397095
3466 2.4902039 6.589386 -0.61235046
3467 2.0774841 6.8694305 -0.62379456
3468 1.7929535 6.49234 -0.7836685
3469 2.1650696 6.4779663 -0.47227478
3470 1.4267578 6.787094 -0.42703247
3471 2.2009583 5.73571 -0.3905487
3472 1.5761719 6.198639 -0.55496216
3473 1.4998779 6.5700684 -0.50650024
3474 1.142334 6.477524 -0.42185974
3475 0.86720276 6.551674 -0.3197708
3476 0.4340973 6.5772705 -0.5749817
3477 0.49594116 6.2687225 -0.49993896
3478 1.0514221 6.637375 -0.6416702
3479 0.7271881 6.604889 -0.71484375
3480 1.1318359 6.2209167 -0.941803
3481 0.9329834 5.82135 -0.5027847
3482 1.0566406 6.2081604 -1.0797272
3483 0.8417816 6.790756 -0.8353882
3484 0.90766907 6.57547 -1.0725174
3485 0.74235535 6.352585 -0.5723877
3486 0.45957947 6.0451508 -0.60723877
3487 0.5952606 6.1553345 -0.70401764
3488 0.9581909 6.138336 -0.5853424
3489 0.5215149 6.082199 -1.0232391
3490 0.06944275 6.260208 -0.951622
3491 0.34152222 6.468109 -0.8495865
3492 0.32751465 6.1677704 -0.6246643
3493 0.5652008 6.0990295 -0.90117645
3494 0.45440674 6.4181213 -1.2125549
3495 0.89707947 6.5469666 -1.0734253
3496 1.0991058 6.3840485 -0.80085754
3497 0.7053528 6.934845 -0.9616852
3498 0.88360596 6.7071304 -1.0001526
3499 0.7979431 6.4940643 -0.92035675
3500 0.9357605 6.74675 -0.6873474
3501 1.0860901 6.51503 -0.6784363
3502 1.3855743 6.418228 -0.4249878
3503 1.4762573 6.235634 -0.3740387
3504 1.4701843 5.946823 -0.46340942
3505 0.8514252 5.898697 -1.2577057
3506 0.071258545 6.0006714 -1.1231232
3507 0.4427185 6.414856 -1.0491486
3508 1.6607666 6.512352 -1.0561523
3509 0.87783813 6.7903976 -0.8523102
3510 1.3225403 6.3644867 -0.63243103
3511 1.2828827 6.2716217 -0.7387619
3512 0.93678284 5.585037 -1.049881
3513 0.886261 6.205101 -0.57250977
3514 0.82958984 6.920265 -0.69705963
3515 1.3848877 6.1864014 -0.5105133
3516 0.8194275 6.569336 -0.41308594
3517 1.0171204 6.567581 -0.4778366
3518 0.953125 6.76989 -0.42829895
3519 0.5839844 5.970566 -0.6170044
3520 0.1355896 6.249588 -0.57699585
3521 0.38145447 6.447891 -0.57725525
3522 0.80513 6.732666 -0.023742676
3523 0.60202026 5.87471 -0.56355286
3524 0.29101562 5.931183 -0.899704
3525 0.46315002 6.649681 -0.47644043
3526 0.44424438 6.0905304 -0.45516968
3527 0.050460815 6.3605957 -0.3892975
3528 -0.46936035 6.5562134 -0.7718582
3529 -0.1413269 6.5186005 -0.6947174
3530 -1.0648193 6.8146667 -0.7110214
3531 -0.90127563 6.5558853 -0.823761
3532 -0.7555542 6.1438065 -0.69124603
3533 0.22801208 6.608574 -1.0708008
3534 0.07498169 5.840584 -0.79597473
3535 -0.013580322 6.249649 -0.76594543
3536 0.4111023 6.4085236 -0.9940491
3537 0.34332275 6.5413666 -1.1696472
3538 0.013412476 6.1389465 -1.5485916
3539 -0.4997406 6.270424 -1.2794495
3540 0.520813 6.8693542 -0.95368195
3541 -0.0010681152 6.8966064 -1.1157837
3542 0.0026550293 6.5022736 -0.4967041
3543 -0.5377655 6.4581604 -0.8862076
3544 -0.49154663 6.8272705 -0.651741
3545 -0.73275757 6.699028 -1.0347443
3546 -0.50271606 6.833725 -0.93312836
3547 -0.12928772 6.9898453 -0.371521
3548 -0.29603577 6.89209 -0.10910034
3549 -0.45788574 6.3871765 -0.28204346
3550 0.099594116 6.5406036 -0.046813965
3551 0.07577515 7.1208115 -0.50429535
3552 0.36654663 7.327347 -0.6759186
3553 -0.8522339 6.3459473 -0.58343506
3554 -0.509552 5.5146637 -1.3455353
3555 -0.19656372 6.1003723 -0.90753174
3556 0.3060913 6.202606 -0.26293945
3557 1.0525513 6.8132477 -0.2895813
3558 0.77459717 6.656067 -0.668869
3559 0.28125 6.576706 -0.8594284
3560 -0.2752533 6.725281 -1.0266037
3561 -0.008300781 6.6848373 -1.0378418
3562 -0.14523315 6.4397507 -0.93418884
3563 -0.26887512 6.335388 -0.917572
3564 0.36398315 6.501068 -0.76499176
3565 0.7701416 6.444504 -0.61221313
3566 0.09051514 6.7048492 -0.7668152
3567 0.015136719 6.7848663 -0.7310333
3568 0.12802124 6.3789673 -0.85352325
3569 0.2572937 6.859207 -0.4990692
3570 0.8705292 6.8678513 -0.3114395
3571 0.5099182 6.2852325 -0.31347656
3572 -0.1942749 6.3745728 -1.1704102
3573 -0.394104 6.242035 -0.85098267
3574 -0.01260376 5.9748993 -0.8888855
3575 -0.26159668 5.8848114 -0.92168427
3576 -0.36961365 5.477066 -0.24035645
3577 -0.13543701 5.7377625 -0.61177063
3578 -0.084350586 6.1072845 -0.8132782
3579 -0.16134644 6.5558014 -0.5918884
3580 -0.11239624 6.043419 -0.45334625
3581 -0.16860962 6.928055 -0.99990845
3582 0.09837341 7.1086273 -1.1149597
3583 -0.15275574 6.577774 -1.007904
3584 0.3821106 6.60141 -1.0303345
3585 -0.14251709 7.2301483 -0.80345154
3586 0.1622467 6.838394 -0.301651
3587 0.5644531 6.5112076 -0.63323975
3588 1.5121307 6.481064 -0.25041962
3589 0.91200256 6.886841 -0.35710144
3590 1.1548462 6.6432037 -0.5247345
3591 1.2282715 7.0469055 0.02520752
3592 1.0839539 6.5039215 -0.009719849
3593 0.949646 6.375023 0.030761719
3594 0.41827393 6.3109436 -0.56907654
3595 0.8904724 6.496582 -0.5875168
3596 0.6807251 6.441948 -0.28845215
3597 0.74157715 6.5279617 0.12421417
3598 0.77386475 6.238846 0.22781372
3599 0.5289612 6.099945 0.03541565
3600 0.6602173 5.526703 -0.12760925
3601 0.27856445 6.0485687 -0.20478821
3602 -0.037506104 5.843994 -1.1006165
3603 0.43988037 6.3239822 -0.7417755
3604 0.35913086 6.4264984 -1.4005051
3605 0.18215942 5.9297028 -1.4057312
3606 -0.19558716 6.46772 -1.6882477
3607 0.97158813 6.6178894 -1.4074249
3608 0.97210693 6.430298 -0.8807678
3609 0.6235962 6.6954575 -1.5369568
3610 0.85165405 6.3407364 -1.1852722
3611 0.65597534 6.2829437 -0.8975525
3612 0.20428467 6.3316345 -0.7554474
3613 0.2170105 7.0759583 -0.98137665
3614 0.068496704 6.8258057 -1.006073
3615 0.30770874 6.720108 -0.7490082
3616 -0.71073914 6.803421 -1.1293335
3617 0.3256073 6.8013763 -0.5886078
3618 0.017456055 6.594391 -0.8272705
3619 0.061035156 7.083206 -0.94384
3620 0.99263 6.9636154 -0.2911682
3621 0.094818115 6.582756 -0.5434723
3622 0.12892151 6.9003067 -0.66389465
3623 0.22937012 6.647629 -0.3739624
3624 0.4112854 6.409485 -0.13789368
3625 0.37094116 6.9439545 -0.5193558
3626 0.27841187 6.313339 -0.20894623
3627 0.15486145 7.149994 -0.27389526
3628 -0.037521362 6.547783 -0.30288696
3629 -0.23635864 6.4823227 -0.33122253
3630 0.6566162 6.676407 -0.18727112
3631 0.45352173 7.064148 0.053359985
3632 0.33865356 6.876091 -0.37579346
3633 -0.49749756 6.45417 -0.3081665
3634 0.35375977 6.44841 -0.06803894
3635 -0.055130005 6.247078 0.14102173
3636 -0.22361755 6.2215805 0.2440567
3637 -0.15791321 6.506531 -0.011795044
3638 -0.45965576 6.7270966 0.22192383
3639 -0.10366821 6.805229 -0.01751709
3640 -0.6125488 6.741089 -0.08885193
3641 -0.48327637 6.3072815 -0.4577484
3642 -1.7344208 6.2385635 -1.6758423
3643 -1.579834 6.597473 -1.3475494
3644 -1.0566101 6.152069 -1.0961151
3645 -0.8288269 6.5415955 -0.3595047
3646 0.45887756 6.2353973 -0.37384033
3647 0.011169434 6.283432 -0.6286011
3648 0.20452881 5.378105 -0.6186905
3649 0.028717041 5.4239197 -0.6807709
3650 -0.28948975 5.8705215 -0.53334045
3651 0.0460968 5.9140778 -0.17112732
3652 0.062149048 5.7241364 -0.07161713
3653 0.03967285 5.1641846 0.059036255
3654 0.08905029 5.0488434 -0.2649994
3655 0.10140991 5.515892 0.11766052
3656 -0.1593628 5.3992615 0.018196106
3657 0.071136475 5.736267 0.06976318
3658 -0.40589905 5.3186874 0.0496521
3659 -0.32730103 5.103363 0.05050659
3660 -0.43225098 5.2183228 0.61452484
3661 -0.48832703 5.184845 0.67474365
3662 -0.07273865 5.337784 0.45622253
3663 -0.6711273 5.4891357 0.5672302
3664 -0.3722229 4.5693817 0.46177673
3665 -0.70536804 4.734627 0.7156677
3666 -1.1694183 4.674431 0.7943878
3667 -0.6732025 4.834793 0.8709183
3668 -0.5410309 4.6106415 1.0664291
3669 -1.0207672 4.383751 0.75042725
3670 -0.36775208 5.1909943 1.2351532
3671 -0.7994995 5.0924835 0.6839752
3672 -0.71917725 5.3021393 0.6329346
3673 -0.16381836 5.3973694 0.30873108
3674 -0.15660095 5.3441467 0.2735443
3675 -0.30088806 5.7768173 0.56585693
3676 0.21365356 5.812622 0.3376007
3677 -0.29499817 5.694145 0.062553406
3678 -0.16850281 5.514473 0.18258667
3679 -0.371521 6.173607 0.3764038
3680 -0.17651367 6.1124115 0.5796051
3681 -0.37608337 5.608673 0.753273
3682 -0.37930298 5.688034 0.5438843
3683 -0.46383667 4.8924866 0.6531067
3684 -0.9003906 5.4157104 0.14279938
3685 -0.14369202 5.3083496 0.43279266
3686 -0.11302185 5.116722 0.41187286
3687 -0.7280884 5.26252 0.20084381
3688 -0.25009155 5.347664 0.18856812
3689 -0.55841064 5.6936493 0.20046997
3690 -0.30322266 4.759918 -0.033302307
3691 -0.41490173 4.8605576 -0.30059814
3692 -1.0675354 5.0285645 -0.31832886
3693 -1.1367493 4.7469635 0.008491516
3694 -1.426712 4.7223206 -0.22994995
3695 -1.3460388 4.23085 -0.40756226
3696 -1.1180725 5.1452484 -0.690155
3697 -0.39041138 4.51828 -0.50457
3698 -0.18791199 4.407379 -0.341568
3699 -0.60461426 4.416626 -0.18569183
3700 -0.82232666 4.318283 -0.32518005
3701 -0.5919037 4.6870575 -0.14640808
3702 -0.59239197 4.35466 -0.58895874
3703 -0.5123749 4.621826 -0.6304474
3704 -0.70214844 4.812561 -1.2809753
3705 -0.8128357 4.381027 -0.8208618
3706 -0.90026855 4.475113 -0.15589142
3707 -0.42593384 4.662155 -0.5888519
3708 -0.62857056 4.6270523 -0.6622238
3709 -0.61769104 4.639786 -0.6379242
3710 -0.7197418 4.5921783 -0.5184784
3711 -0.38711548 4.9201202 -0.5080719
3712 -0.56217957 4.6902924 -0.46845245
3713 -0.60165405 4.1074905 -0.3210144
3714 -0.48675537 4.3152695 -0.32014465
3715 -1.1609344 3.7432709 -0.55592346
3716 -0.6183777 4.3388824 -0.5155792
3717 -1.1551819 4.3920364 -0.5289917
3718 -0.8253021 3.9680023 -0.43961334
3719 -1.1788025 3.822342 -0.12260437
3720 0.16992188 4.6549683 0.11953735
3721 -0.6373291 4.554863 0.110198975
3722 -0.07421875 4.856598 -0.17607117
3723 -0.063186646 4.148918 0.22975159
3724 -0.44992065 4.5266876 0.26735687
3725 0.019561768 4.594345 0.1329956
3726 0.20474243 4.4058228 0.1284256
3727 -1.0377502 4.4442673 0.598938
3728 -0.9984436 4.5474014 0.75834656
3729 -0.8498993 4.3671875 0.6878128
3730 -0.9928894 4.2793274 0.37698364
3731 -0.65312195 4.4717255 0.45077515
3732 -0.9378052 4.10717 -0.17745972
3733 -0.2864685 4.1904755 0.15138245
3734 -1.4011078 4.1014023 0.07866669
3735 -1.5063171 3.9991608 0.42138672
3736 -1.4922333 4.4385376 0.43437195
3737 -0.8988037 4.087433 0.693573
3738 -1.236084 4.3282776 0.082717896
3739 -0.43997192 4.1878967 0.06124878
3740 -1.7028503 3.29451 -0.36943817
3741 -1.1337738 3.6930313 -0.78930664
3742 -1.5329285 3.8212967 -0.10731506
3743 -1.1414185 3.6839447 -0.31629944
3744 -1.1705322 3.8060913 0.009727478
3745 -1.069458 3.774147 -0.44078064
3746 -1.1065369 4.1605988 -0.16619873
3747 -0.73757935 4.2390976 -0.37794495
3748 -1.0551605 4.0004654 -0.33395386
3749 -0.7670746 4.4193115 -0.32260132
3750 -1.1916809 3.8491287 -0.4207306
3751 -0.67333984 3.4560394 -0.21375275
3752 -0.6609802 3.9061584 -0.46653748
3753 0.05996704 3.9115677 -0.55703735
3754 -0.86886597 3.610588 -0.30290222
3755 -1.2030182 3.4829636 -0.48712158
3756 -0.60676575 3.5039368 -0.4313736
3757 -0.27890015 2.9158325 -0.53105164
3758 -0.6619415 3.3171997 -0.7876892
3759 0.05708313 2.5930252 -0.31108093
3760 0.06159973 3.143219 -0.42808533
3761 0.2527771 3.570671 -0.23886108
3762 0.20367432 3.411789 0.05279541
3763 0.12979126 3.5477142 -0.011100769
3764 0.008026123 2.9366608 -0.14325714
3765 0.09309387 3.0304413 0.08425903
3766 -0.28018188 2.983551 0.14997864
3767 -0.512558 2.5686722 -0.04043579
3768 -0.40013123 2.6216278 -0.28025818
3769 -0.40098572 2.65654 -0.19140625
3770 -0.6036682 3.1639023 -0.085876465
3771 -0.5201416 3.5880203 -0.11303711
3772 0.061584473 3.7059784 -0.08695221
3773 -0.28979492 3.7900314 -0.17992401
